,Unnamed: 0,Name,language,genra,chapters,type,status,authors,published,score,views
6845,6845,Me-teru's Feelings,EN,"Drama,Ecchi,Romance",Chap 28,Manga,Finished,"Oku,Hiroya","Aug31,2006toJun7,2007",6.5,1718
6846,6846,Mechamecha Ki ni Natteru Gyaru ga Nanka Yabee Kanji ni Natteku Yatsu,JA,"Romance,SliceofLife",Chap 57,Manga,Publishing,,?,,674
6847,6847,Mechanical Buddy Universe,EN/JA,"Action,Comedy,Sci-Fi",Chap 14,Manga,Publishing,,?,,1716
6848,6848,Mechanical Love,EN/JA,"Action,Comedy,Romance",Chap 14,Manga,Finished,"Watarai,Keiji","Apr4,2013toJun4,2014",6.75,355
6849,6849,Mechanical Warrior Girl,EN,"Action,Adventure,Fantasy",Chap 21,Manhua,Publishing,,?,,233
6850,6850,Medaka box,EN/FR/JA,"Action,Comedy,Drama",Chap 192.5,Manga,Finished,"NISIO,ISIN,Akatsuki,Akira","May11,2009toApr27,2013",7.81,48013
6851,6851,Medaka Box (Colored Edition),EN/JA,"Action,Comedy,Drama",Chap 192.5,Manga,Finished,s:ShounenJump(Weekly),"May11,2009toApr27,2013",,30510
6852,6852,Medalist,EN/JA,"Drama,Seinen,Sports",Chap 46,Manga,Publishing,Tsurumaikada(Story&Art),"May25,2020to?",7.69,11065
6853,6853,Meddlesome Mafia and Misfortune Girl,EN,"Comedy,Romance",Chap 1,Manga,Publishing,,?,,657
6854,6854,"Medete, Junjou",EN,"Romance,School,Shoujo",Chap 3,Manga,Finished,"Matsu,Kana(Story&Art)","Mar12,2013toApr12,2014",6.87,232
6855,6855,Media Mix Maiden,EN,"Comedy,Romance",Chap 11,Manga,Publishing,"Musha,Sabu,Maruto,Fumiaki","Jan5,2021to?",,700
6856,6856,Medical Martial Arts,EN,"Action,Adventure,Fantasy",Chap 219,Manhua,Publishing,,?,,3889
6857,6857,Medical Return,EN/KO,"Action,Drama,Fantasy",Chap 148,Manga,Publishing,,?,,12874
6858,6858,Medicine Genius Wizard,EN,"Action,Drama,Fantasy",Chap 48,Manhwa,Publishing,,?,,13757
6859,6859,Medium: Reibai Tantei Jouzuka Hisui,JA,"Mystery,Seinen",Chap 12,Manga,Publishing,,?,,381
6860,6860,Medorism: Fate Short Works,EN,"Comedy,SliceofLife",Chap 1,Manga,Finished,,?,,606
6861,6861,Meet The Banchou,EN/JA,"Action,Comedy,Shounen",Chap 114,Manga,Publishing,"Suzuki,Nakaba","Oct24,2007toMar10,2010",7.46,1712
6862,6862,Meet You,EN,"Romance,ShoujoAi",Chap 6,Manhwa,Publishing,,?,,526
6863,6863,Mega Man X2,EN,"Adventure,Sci-Fi,Shounen",Chap 13,Manga,Finished,"Iwamoto,Yoshihiro","Jul1,1995toApr1,1996",,534
6864,6864,Megami Ibunroku Persona: Be Your True Mind,EN,"Action,Horror,Shounen",Chap 44,Manga,Finished,"Ueda,Shinshu(Story&Art)","Oct18,1996toFeb18,2000",7.31,3163
6865,6865,"Megane, Tokidoki, Yankee-kun",EN,"Comedy,Romance,School",Chap 10,Manga,Publishing,Naruki(Story&Art),"Jan13,2021to?",7.3,7647
6866,6866,Megasameru to Hyakunen-go no Koukyuu deshita: Koukyuu Jijo Kougyoku,JA,"Fantasy,Historical,Romance",Chap 7,Manga,Publishing,,?,,115
6867,6867,Meguro san wa Hajimete ja nai,EN/JA,"Drama,Sci-Fi,Shoujo",Chap 76,Manga,Publishing,,?,,6592
6868,6868,Mei-chan no Shitsuji,,"Comedy,Drama,Romance",,Manga,Finished,"Miyagi,Riko","May2,2006toJan4,2014",7.38,82
6869,6869,Meido no Koi wa Enma Shidai!,EN/JA,"Fantasy,Romance",Chap 36,Manga,Publishing,"Hirai,Runa","Dec17,2016to?",7.41,757
6870,6870,Meiji Hiiro Kitan,EN/JA,"Historical,Josei,Romance",Chap 62,Manga,Finished,Rikachi(Story&Art),"Mar1,2011toJul1,2014",7.56,1013
6871,6871,Meika-San Can't Conceal Her Emotions,EN/JA,"Comedy,Romance,Shounen",Chap 153,Manga,Finished,"Satou,Shoki(Story&Art)","Jan23,2020to?",7.01,48956
6872,6872,Meikyuu Shokudou Maou Iwaya e Youkoso,JA,"Comedy,Fantasy",Chap 18,Manga,Publishing,,?,,290
6873,6873,"Meikyuu: Labyrinth Kingdom, a Tactical Fantasy World Survival Guide",JA,"Action,Adventure,Fantasy",Chap 19,Manga,Publishing,,?,,770
6874,6874,Meiou-sama ga Tooru no desu yo!,EN/JA,"Fantasy,Seinen",Chap 17,Manga,Publishing,,?,,5616
6875,6875,Meishisu!!! Trouble Maid Sisters,JA,"Adventure,Fantasy,Shounen",Chap 15,Manga,Publishing,,?,,834
6876,6876,Meitantei Marnie,EN/JA,"Drama,Mystery,School",Chap 47,Manga,Finished,"Kigitsu,Katsuhisa","Aug16,2012toAug7,2014",,628
6877,6877,Meitantei no Jouken,EN/JA,"Comedy,Mystery,Romance",Chap 12,Manga,Publishing,,?,,1749
6878,6878,Meiten Restaurant,EN/JA,"Comedy,Drama,Fantasy",Chap 31,Manga,Publishing,,?,,659
6879,6879,Melancholia,EN/JA,"Psychological,Sci-Fi,Seinen",Chap 26,Manga,Finished,"Dowman,Sayman(Story&Art)","Jan19,2017toJan19,2019",7.84,480
6880,6880,Melvina's Therapy,EN,Horror,Chap 82,Manhwa,Finished,,?,,1542
6881,6881,Meme Girls,EN,Comedy,Chap 173,Manhua,Publishing,,?,,962
6882,6882,Memento Mori,EN,"Drama,Josei,Romance",Chap 7,Manga,Finished,"Fumi,Fumiko","Mar8,2013toSep6,2013",6.91,510
6883,6883,Memoir of the God of War,EN,"Action,Drama,Fantasy",Chap 185,Manhwa,Publishing,,?,,41525
6884,6884,Memoir of the Legendary Scholar,EN,"Action,Drama,Fantasy",Chap 10,Manhwa,Publishing,,?,,1120
6885,6885,Memoirs of Amorous Gentlemen,EN,"Josei,Romance",Chap 9,Manga,Finished,"Anno,Moyoco","Nov8,2013toMar8,2018",7.28,496
6886,6886,Memórias da minha juventude,EN,"Comedy,Drama,Romance",Chap 2,Manhua,Publishing,,?,,130
6887,6887,Memorize,EN,"Action,Adventure,Drama",Chap 100,Manhwa,Publishing,,?,,42362
6888,6888,Memory of the Void,EN/JA,"School,SliceofLife,Supernatural",Chap 36,Manga,Publishing,"Eve(Story),Newo(Art)","Apr15,2020to?",7.57,8008
6889,6889,Men of the Harem,EN,"Drama,Fantasy,Harem",Chap 161,Manhwa,Publishing,,?,,7909
6890,6890,Mental Gekikyou Hokeni no Chikarawaza Counseling,JA,"Comedy,School,Seinen",Chap 16,Manga,Publishing,,?,,174
6891,6891,Meow Rangers,EN,"Action,Comedy,Fantasy",Chap 88,Manhwa,Publishing,,?,,1557
6892,6892,Mercenary Enrollment,EN/KO,"Action,Adventure,Drama",Chap 204,Manhwa,Publishing,,?,,460704
6893,6893,Merciless,EN,"Action,Drama,Seinen",Chap 40,Manhwa,Publishing,,?,,4704
6894,6894,MercWorks,EN,SliceofLife,Chap 150,Manhwa,Finished,,?,,42
6895,6895,Merin the Mermaid,EN,"Drama,Romance",Chap 43,Manhwa,Finished,,?,,960
6896,6896,Merit Egyptian God,EN,"Comedy,Fantasy,Romance",Chap 9,Manga,Finished,,?,,2539
6897,6897,Mermaid Boys,EN,"Fantasy,Shoujo",Chap 14,Manga,Publishing,"Sarachi,Yomi","Mar28,2016to?",7.07,458
6898,6898,Mermaid Melody Pichi Pichi Pitch,EN,"Comedy,Fantasy,Magic",Chap 11,Manga,Finished,"Yokote,Michiko(Story),Hanamori,Pink(Story&Art)","Sep1,2002toApr1,2005",6.95,353
6899,6899,Merry Family Plan,EN,"Comedy,Yaoi",Chap 7,Manga,Finished,"Morozumi,Sumitomo(Story&Art)","Jun1,2007to?",6.76,283
6900,6900,Merry Marbling,EN,"Romance,School,ShounenAi",Chap 4,Manhwa,Publishing,,?,,1082
6901,6901,MeruPuri,JA,"Comedy,Fantasy,Romance",Chap 21.5,Manga,Finished,"Hino,Matsuri(Story&Art)","Aug1,2002toSep1,2004",8.05,150
6902,6902,Meshinuma,EN/JA,"Seinen,SliceofLife",Chap 122.5,Manga,Publishing,Amidamuku(Story&Art),"Jan25,2016to?",,7373
6903,6903,Mesopotamian Mythology of Hongkki,EN,"Fantasy,Historical",Chap 23,Manhwa,Publishing,,?,,986
6904,6904,Message to Adolf,EN,"Drama,Historical,Military",Chap 36,Manga,Finished,"Tezuka,Osamu","Dec22,1983toMay16,1985",8.17,2668
6905,6905,Messenger,EN,Fantasy,Chap 90,Manhwa,Finished,,?,,34
6906,6906,Metal Fight: Beyblade - Zero G,EN,"Action,Adventure,Shoujo",Chap 9,Manga,Finished,"Adachi,Takafumi","Mar15,2012toNov15,2012",,2005
6907,6907,Metaphorical HER,EN,Drama,Chap 42,Manhwa,Finished,,?,,130
6908,6908,Methods to Save the Villain Who Was Abandoned by the Heroine,EN,"Drama,Fantasy,Romance",Chap 21,Manhwa,Finished,,?,,1559
6909,6909,Metro Hunter,EN,"Action,Adventure,Fantasy",Chap 85,Manhwa,Publishing,,?,,2295
6910,6910,"Metro Labyrinth: When I woke up, I had the Strongest Job, so I teamed up with a Chipmunk and wandered the New World",EN/JA,"Action,Adventure,Fantasy",Chap 29,Manga,Publishing,,?,,4504
6911,6911,Metropolis,EN,"Action,Drama,Fantasy",Vol 1,Manga,Finished,"Tezuka,Osamu","Sep15,1949to?",6.56,381
6912,6912,Metropolitan Police Department Special Offenses 007,JA,"Police,Shoujo,Supernatural",Vol 11,Manga,Finished,"Kaji,Eiri(Story&Art)","Oct20,2006toMar20,2012",8.21,415
6913,6913,Mewtwo Strikes Back Evolution,EN,"Action,Adventure,Kids",Vol 1,Manga,Finished,"Gomi,Machito(Art)","May15,2019toJun14,2019",,178
6914,6914,Mezame No Hakobune,EN,"ShounenAi,Yaoi",Chap 7,Manga,Finished,"Enjin,Yamimaru",?,6.32,376
6915,6915,MF Ghost,EN/JA,"Cars,Seinen",Chap 257,Manga,Publishing,"Shigeno,Shuuichi","Sep4,2017to?",7.41,74262
6916,6916,Mi-chan Wants to be Kept,EN,"Comedy,Romance,SliceofLife",Chap 16,Manga,Publishing,,?,,2544
6917,6917,Miboujin Elf no Kanamori-san,JA,"Comedy,Fantasy,Romance",Chap 15,Manga,Publishing,,?,,498
6918,6918,Michinoku Ginzan Onsen – Ayakashi Oyado no Wakaokami ni narimashita,JA,"Drama,Fantasy,Josei",Chap 2,Manga,Publishing,,?,,90
6919,6919,"Mico is the ""Human"" Detective",EN/JA,"Adventure,Fantasy,Mystery",Chap 12.5,Manga,Finished,"Sayuki,Sayuna(Story),Teika,Kobato","Aug10,2018toAug16,2019",,122
6920,6920,microHUNTER,EN,"Action,Adventure,Drama",Chap 9,Manhwa,Finished,,?,,227
6921,6921,Midara na Onzoushi ni Mederarechau,JA,"Josei,Romance",Chap 12,Manga,Publishing,,?,,472
6922,6922,Midarana Seijo-sama no Keikenchi,JA,"Comedy,Ecchi,Fantasy",Chap 13,Manga,Publishing,,?,,11324
6923,6923,Midashitai Giya-san to Midarenai Tadamichi,EN,"Comedy,Ecchi,School",Chap 18,Manga,Finished,"Sugawara,Yuutarou(Story&Art)","Dec19,2019toJul16,2020",6.32,3699
6924,6924,Middle School Sasha and Her Otaku Classmate (Pre-Serialization),EN,"Romance,School,SliceofLife",Chap 14,Manga,Publishing,,?,,2884
6925,6925,Middle-Aged Man's Noble Daughter Reincarnation,EN/JA,"Comedy,Fantasy,GenderBender",Chap 25,Manga,Publishing,"Ueyama,Michirou(Story&Art)","Mar16,2020to?",7.16,4493
6926,6926,Midnight occult civil servants,EN/JA,"Demons,Fantasy,Mystery",Chap 64,Manga,Publishing,"Tamotsu,Youko(Story&Art)","May23,2015to?",,1757
6927,6927,Midnight Poppy Land,EN,Romance,Chap 116,Manhwa,Publishing,,?,,2092
6928,6928,Midnight Rain,EN,Drama,Chap 126,Manhwa,Publishing,,?,,295
6929,6929,Midnight Secretary,EN/JA,"Ecchi,Josei,Romance",Chap 35.5,Manga,Finished,"Ohmi,Tomu","Sep1,2006toJun1,2009",7.61,4691
6930,6930,Midnight Snack in the Research Building,JA,,Chap 13,Manga,Finished,,?,,193
6931,6931,Midori's Perch,EN,Romance,Chap 16,Manga,Finished,,?,,1232
6932,6932,"Midori, Camelia Girl",EN,Horror,Chap 8,Manga,Finished,"Maruo,Suehiro","Sep13,1984to?",6.35,3953
6933,6933,Mieru Reijou to Tsukare Yasui Koushaku,JA,"Fantasy,Josei,Romance",Chap 11,Manga,Publishing,,?,,350
6934,6934,Mieruko-chan,EN/JA,"Comedy,Horror,Supernatural",Chap 59,Manga,Publishing,"Izumi,Tomoki(Story&Art)","Nov2,2018to?",7.96,101304
6935,6935,Miez,EN,Sci-Fi,Chap 33,Manhwa,Publishing,,?,,431
6936,6936,Migawari Hakushaku no Bouken,EN,"Adventure,Drama,GenderBender",Chap 3,Manga,Finished,"Shibata,Isuzu(Art),Seike,Mimori(Story)","Jun10,2008toFeb24,2012",7.44,129
6937,6937,Migawari no Shitsuai,EN,"Drama,Romance",Chap 7,Manga,Finished,,?,,3849
6938,6938,Migi to Dali,JA,Seinen,Chap 38,Manga,Publishing,"Sano,Nami(Story&Art)","Jul15,2017to?",7.16,2909
6939,6939,Mihanada Pectolite,EN,"School,Yaoi",Chap 5.5,Manga,Finished,"Nago,Nayuta(Story&Art)","Sep25,2017toSep25,2018",7.45,1483
6940,6940,Miiko desu!,EN,"Comedy,Shoujo",Chap 25,Manga,Finished,"Ono,Eriko","Jan1,1991to?",7.67,744
6941,6941,Mijisshou no Last Boss Tachi ga Nakama ni Narimashita,JA,Fantasy,Chap 24,Manga,Publishing,,?,,1127
6942,6942,"Mikadono Sanshimai wa Angai, Choroi",EN,"Comedy,Harem,Romance",Chap 127,Manga,Publishing,,?,,65714
6943,6943,Mikako-san,EN,"Romance,School,Seinen",Chap 215,Manga,Finished,"Kyou,Machiko(Story&Art)","Jan29,2009toOct10,2013",7.41,401
6944,6944,Mikakunin de Shinkoukei,EN/JA,"Comedy,Romance,School",Chap 187,Manga,Publishing,"Arai,Cherry(Story&Art)","Apr22,2009to?",7.61,8234
6945,6945,Mikane and The Sea Woman,EN/JA,"Fantasy,Romance,Shounen",Chap 30,Manga,Publishing,s:ShounenJump+,"Jul27,2023to?",,6286
6946,6946,Milady Just Wants to Relax,EN/JA,"Fantasy,Romance",Chap 36,Manga,Publishing,"Kajiyama,Mika(Art),Mitsuki,Beni(Story)","Mar5,2019to?",7.18,5147
6947,6947,MILGRAM: The Prison Experiment and the Maiden Jailer,EN,"Comedy,Drama,Fantasy",Chap 12,Manga,Publishing,,?,,1521
6948,6948,Millennial Cultivator,EN,"Action,Drama,Fantasy",Chap 11,Manhua,Publishing,,?,,1090
6949,6949,Millimos Saga: Battei Ouji no Tensei Senki,JA,"Action,Fantasy",Chap 24,Manga,Publishing,,?,,482
6950,6950,Million Dollar Men,FR,"Romance,Josei",Chap 6,Manga,Finished,"Uesugi,Kanako(Story&Art),Banks,Leanne(Story)","Jan1,2009to?",7.11,57
6951,6951,Mimibukuro-san no Chiebukuro,EN,"Comedy,Ecchi,Romance",Chap 9.5,Manga,Finished,Mepuchin☆,"Nov18,2014toSep15,2015",6.44,3121
6952,6952,Mimicry Girls,EN/JA,"Action,Comedy,GenderBender",Chap 1,Manga,Publishing,,?,,1878
6953,6953,Mimozaizumu,JA,"Comedy,School,Shounen",Chap 17,Manga,Publishing,,?,,60
6954,6954,Min-Maxing My TRPG Build in Another World,EN/JA,Fantasy,Chap 7,Manga,Publishing,,?,,2072
6955,6955,Minami Nanami Wishes to Shine,EN/JA,"Comedy,Drama,Romance",Chap 8,Manga,Publishing,"Yaku,Yuuki,Yoshida,Bana","Jul18,2020to?",,1086
6956,6956,Minami-ke,EN/JA,"Comedy,Seinen,SliceofLife",Chap 488,Manga,Publishing,"Sakuraba,Coharu(Story&Art)","Nov5,2004to?",7.61,2715
6957,6957,Mind-Reading Princess,EN,"Historical,Romance",Chap 176,Manhua,Publishing,,?,,2903
6958,6958,Miniamaru Kareshi,EN/JA,"Romance,School,Shoujo",Chap 78.5,Manga,Finished,"Hoshino,Mizuki(Story&Art)","Apr20,2018to?",6.85,12818
6959,6959,Ministry of Death,EN/JA,"Seinen,SliceofLife",Chap 87.5,Manga,Publishing,"Azumi,Kishi(Story&Art)","Sep21,2013to?",7.28,3491
6960,6960,Minna Agechau♥,JA,"Comedy,Ecchi,Seinen",Chap 137,Manga,Publishing,"Yuzuki,Hikaru","Nov4,1982toJul16,1987",,1745
6961,6961,Minority,EN,"Drama,Mystery,Psychological",Chap 72,Manhwa,Publishing,,?,,496
6962,6962,Mint Chocolate,EN,"Romance,School,Shoujo",Chap 56.5,Manga,Publishing,"Orikasa,Mami(Story&Art)","Apr9,2016to?",,1894
6963,6963,"Minus Skill: The Story of Four Nuisances That Once Gathered Together, Manifested a Synergy That Created the Strongest Party.",EN/JA,"Action,Adventure,Fantasy",Chap 4,Manga,Publishing,,?,,2630
6964,6964,Minzoku Gakusha Yakumo Itsuki,EN/JA,"Horror,Mystery,Seinen",Chap 82,Manga,Finished,"Yamaguchi,Masakazu,Kanari,Youzaburou","Jan1,2002toJan1,2004",,642
6965,6965,Mio's Diary,EN,"Comedy,School,SliceofLife",Chap 26,Manga,Finished,"Arai,Cherry","Jan1,2006to?",,59
6966,6966,Miracle Nikki,EN,"Adventure,Fantasy,Shoujo",Chap 12,Manga,Finished,"Sakurano,Mika","Oct6,2017toFeb6,2019",,252
6967,6967,Miraculous - Tales of LadyBug & Cat Noir,EN,"Action,Romance,Shounen",Chap 14,Manga,Publishing,"Tsuchida,Riku(Art)","Jan26,2021to?",,1129
6968,6968,Mirai no Danna-Sama,EN,"Harem,Romance,School",Chap 15,Manga,Finished,"Yoshinaga,Yuu","Jan12,2019to?",,826
6969,6969,Mirai no Fuufu desukedo?,EN/JA,"School,ShoujoAi,SliceofLife",Chap 19,Manga,Finished,"Nonaka,Yuu","Jan18,2018toJan18,2019",6.95,387
6970,6970,Misaki-kun's Clumsy Doting Love,EN,"Romance,SliceofLife",Chap 8,Manga,Publishing,,?,,838
6971,6971,Misanthropic Teacher in Demi-Human Classroom.,JA,"Comedy,Romance",Chap 21,Manga,Publishing,,?,,327
6972,6972,Misato-san is a Bit Cold Towards Her Boss Who Pampers,EN,"Comedy,Drama,Romance",Chap 20,Manga,Publishing,,?,,5919
6973,6973,Misetagari No Tsuyuno-Chan,EN/JA,"Comedy,Ecchi,Seinen",Chap 40,Manga,Finished,"Furumoto,Takeru","Feb21,2020to?",6.61,28419
6974,6974,Miss Abbott and the Doctor,EN,Romance,Chap 17,Manhwa,Finished,,?,,69
6975,6975,Miss Angel and Miss Devil,EN,"Action,Comedy,Fantasy",Chap 331,Manhwa,Publishing,,?,,7770
6976,6976,Miss Bernard said,JA/EN,"Comedy,School",Chap 85,Manga,Publishing,"Shikawa,Yuuki","Dec22,2011to?",,183
6977,6977,Miss Hiiragi is Looking for Herself,EN/JA,"School,Shounen",Chap 85,Manga,Finished,"Nishimori,Hiroyuki","Feb3,2016toFeb14,2018",,842
6978,6978,Miss Kiryuu doesn't know what love is,EN/JA,"Comedy,Romance",Chap 50,Manga,Finished,"Ono,Haruka(Story&Art)","Dec31,2015toMar2,2017",7.11,1368
6979,6979,Miss Kitty and Her Bodyguards,EN,"Comedy,Drama,Fantasy",Chap 187,Manhwa,Publishing,,?,,451
6980,6980,Miss Kobayashi's Dragon Maid,EN/JA,"Comedy,Fantasy,SliceofLife",Chap 147,Manga,Publishing,Cool-kyouShinja(Story&Art),"May25,2013to?",7.98,64270
6981,6981,Miss Kobayashi's Dragon Maid in COLOR! Chromatic Edition,EN,"Action,Drama,Fantasy",Chap 8,Manga,Publishing,,?,,1059
6982,6982,Miss Kobayashi's Dragon Maid Official Anthology,EN,"Comedy,Ecchi,Fantasy",Chap 20,Manga,Finished,"Nobuyoshi,Samurai,Kazama,Ayami,Amano,Shuninta,KAKERU,Takatsu,Hori,Hiroaki,Hamada,Yoshikadu,Uzu,AmetoToge,Hiyama,Daisuke,AHOBAKA,Tottori,Sakyuu,ShakeO,Nakamura,Kanko,Masayoshi,GUNP,Chomoran,Hoppege,Itou,Hachi,Fujisawa,Kamiya,Kurokawa,Otogi,Yukiko,Sanzou,Watarai,Kou,221,Iwatobineko,ÖYSTER,Orihara,Sachiko,Kimura,Mitsuhiro,masha,Yoshikita,Popuri,Ukanmuri","Jan12,2017to?",,2764
6983,6983,Miss Kobayashi's Dragon Maid Official Guidebook,EN,"Action,Comedy,Drama",Chap 3,Manga,Finished,,?,,976
6984,6984,Miss Kobayashi's Dragon Maid: Elma's Office Lady Diary,EN,"Comedy,Fantasy,SliceofLife",Chap 72,Manga,Publishing,"Kazama,Ayami","Aug25,2017to?",7.35,2883
6985,6985,Miss Kobayashi's Dragon Maid: Fafnir the Recluse,EN,"Comedy,SliceofLife",Chap 30.5,Manga,Publishing,"Nobuyoshi,Samurai","Nov25,2020to?",,931
6986,6986,Miss Kobayashi's Dragon Maid: Kanna's Daily Life,EN/JA,"Comedy,Fantasy,SliceofLife",Chap 114,Manga,Publishing,"Kimura,Mitsuhiro(Story&Art)","Dec24,2016to?",7.57,5654
6987,6987,Miss Kobayashi's Dragon Maid: Lucoa Is My Xx,EN/JA,"Comedy,Ecchi,Fantasy",Chap 42,Manga,Publishing,Utamaro,"Jan25,2019to?",6.54,10580
6988,6988,Miss Little Gray,EN/JA,SliceofLife,Chap 35,Manga,Publishing,,?,,989
6989,6989,Miss Not-So Sidekick,EN,"Comedy,Fantasy,Romance",Chap 101,Manhwa,Finished,,?,,3213
6990,6990,"Miss Saintess, Please Stop Your Wild Imagination!",EN,"Action,Adventure,Comedy",Chap 11,Manhua,Publishing,,?,,10531
6991,6991,Miss Slave Me: My Fluffy Master is So Precious That I've Even Died Peacefully Today,JA,"Comedy,Ecchi,Fantasy",Chap 34,Manga,Publishing,,?,,2065
6992,6992,Miss Sunflower,EN/JA,"Comedy,ShoujoAi,SliceofLife",Chap 102,Manga,Finished,"Sugano,Manami(Story&Art)","Aug27,2009to?",7.59,2121
6993,6993,Miss Time,EN,"Drama,Fantasy,Josei",Chap 60,Manhwa,Finished,,?,,3070
6994,6994,Mission by the Civil Servant Wizard,EN,"Action,Drama,Fantasy",Chap 9,Manga,Finished,"masato(Art),Amazake-no,Hisago","Sep23,2016toApr10,2018",,156
6995,6995,Mission: Yozakura Family,EN/JA,"Action,Comedy,Romance",Chap 241,Manga,Publishing,"Gondaira,Hitsuji(Story&Art)","Aug26,2019to?",7.49,270074
6996,6996,Missions of Love,EN/JA,"Comedy,Romance,School",Chap 73.4,Manga,Finished,"Tooyama,Ema","May2,2009toSep3,2015",7.48,4126
6997,6997,Mistake,EN,Drama,Chap 126,Comic,Publishing,,?,,4903
6998,6998,Misumi-san Can't See Through,EN/JA,"Comedy,Romance,School",Chap 32,Manga,Finished,"Hata,Hiro(Art),Saitou,Kenji","Apr19,2021to?",,9146
6999,6999,"Misunderstanding of the Poor Daughter Saint Lady ～If You Worked Hard for Money, You Could Have a Royal Harem?!～",EN/JA,"Action,Adventure,Fantasy",Chap 20,Manga,Publishing,,?,,4377
7000,7000,"Misuterareta Ikenie Reijou wa Senyou Skill ""Otoriyose"" de Jaryuu wo Ezuke suru",JA,"Fantasy,Romance",Chap 12,Manga,Publishing,,?,,174
7001,7001,Mitama Security: Spirit Busters,EN/JA,"Action,Comedy,Shounen",Chap 47.3,Manga,Publishing,"Hatomune,Tsurun(Story&Art)","Sep2,2019toAug11,2020",6.32,232
7002,7002,"Mite Minufuri wa, Tsumi desu ka?",JA,"Drama,Mystery",Chap 20,Manga,Publishing,,?,,175
7003,7003,Mitsu no Miko to Hana no Juusha,JA,"Action,Comedy,Seinen",Chap 13,Manga,Publishing,,?,,181
7004,7004,Mitsuba no Monogatari,EN/JA,Fantasy,Chap 12,Manga,Publishing,,?,,2130
7005,7005,Mitsuishi-san is Being Weird This Year,EN,"Comedy,Romance,School",Chap 34,Manga,Finished,Shirosawa,"Feb17,2021to?",,16141
7006,7006,Mitsuru Bocchan wa Bocchi,EN,"Comedy,Drama,SliceofLife",Chap 10,Manga,Publishing,,?,,791
7007,7007,Mitsuyokon Tsukumogami no Yomegoryou,EN/JA,"Drama,Josei,Romance",Chap 37,Manga,Finished,"Ohmi,Tomu","Jul8,2015toMar8,2019",7.43,1055
7008,7008,Mix,EN,"Drama,Romance,School",Chap 141,Manga,Publishing,"Adachi,Mitsuru","May12,2012to?",7.63,1287
7009,7009,Miyu-chan Will Always Be Your Friend,EN/JA,"Comedy,Drama,Mystery",Chap 8,Manga,Publishing,,?,,1415
7010,7010,Mizuki-senpai is Love Fortune-teller,EN/JA,"Comedy,Romance,School",Chap 24,Manga,Publishing,Shirosawa(Story&Art),"Jul9,2020to?",7.09,10799
7011,7011,Mizutamari Ni Ukabu Shima,EN/JA,"Drama,Psychological,Seinen",Chap 25,Manga,Publishing,"Sanbe,Kei","Nov26,2019to?",,752
7012,7012,Mo Shi Wei Wang,EN/ZH,"Action,Adventure,Drama",Chap 206,Manhua,Finished,,?,,6026
7013,7013,Mob Douzen no Akuyaku Reijou wa Dansou Shite Kouryaku Taishou no Za o Nerau,EN/JA,"Drama,Fantasy,GenderBender",Chap 5,Manga,Publishing,,?,,1736
7014,7014,Mob kara Hajimaru Tansaku Eiyuutan,EN/JA,"Action,Adventure,Comedy",Chap 26,Manga,Publishing,,?,,12492
7015,7015,Mob nanoni Makikomareteimasu ~ Ouji no Ibukuro wo Tsukandarashi ~,EN/JA,SliceofLife,Chap 21,Manga,Publishing,,?,,731
7016,7016,Mobile Police Patlabor,EN/JA,"Action,Comedy,Drama",Chap 18.02,Manga,Finished,"Yuuki,Masami(Story&Art)","Mar23,1988toMay11,1994",7.51,1941
7017,7017,Mobile Suit Crossbone Gundam: Ghost,EN,"Action,Mecha,Sci-Fi",Chap 45,Manga,Finished,,?,,1995
7018,7018,Mobile Suit Gundam 0080: War in the Pocket,EN,"Action,Mecha,Sci-Fi",Chap 16,Manga,Finished,"Ikehara,Shigeto","Jan1,1990to?",,612
7019,7019,Mobile Suit Gundam 0083 Rebellion,EN,"Action,Mecha,Military",Chap 104,Manga,Publishing,"Yatate,Hajime,Masato,Natsumoto","Jun26,2013to?",,1954
7020,7020,Mobile Suit Gundam 00F,EN/JA,"Action,Mecha,Sci-Fi",Chap 20,Manga,Finished,"Tokita,Kouichi(Story&Art)","Oct26,2007toMay26,2009",7.31,949
7021,7021,Mobile Suit Gundam Aggressor,EN,"Action,Drama,Psychological",Chap 110,Manga,Publishing,,?,,2178
7022,7022,Mobile Suit Gundam F90,EN,"Action,Mecha,Sci-Fi",Chap 8,Manga,Finished,"Okawara,Kunio(Art),Rei,Nakahara(Art)","Sep1,1990toApr1,1991",6.4,312
7023,7023,Mobile Suit Gundam F90 FF,EN,"Action,Drama,Psychological",Chap 7,Manga,Publishing,,?,,593
7024,7024,Mobile Suit Gundam SEED Astray R,EN,"Action,Mecha,Sci-Fi",Chap 5,Manga,Finished,"Toda,Yasunari(Art),Chiba,Tomohiro","Oct26,2002toMay26,2004",7.12,59
7025,7025,Mobile Suit Gundam SEED: Astray,EN,"Action,Mecha,Sci-Fi",Chap 23,Manga,Finished,"Chiba,Tomohiro(Story),Tokita,Kouichi","Sep1,2002toOct1,2003",7.29,780
7026,7026,Mobile Suit Gundam Sidestory: The Blue Destiny,EN,"Action,Mecha,Sci-Fi",Chap 6,Manga,Finished,"Takayama,Mizuho(Art),Chiba,Tomohiro","Oct1,1996toMar1,1997",6.89,35
